laser_id,x_pixel,y_pixel,distance_cm
1,116,243,61.4568
1,117,242,61.6779
1,118,242,61.6779
1,119,242,61.6779
1,120,243,61.4568
1,121,243,61.4568
1,122,244,61.2369
1,123,244,61.2369
1,124,245,61.0183
1,125,245,61.0183
1,126,246,60.8009
1,127,247,60.5847
1,128,247,60.5847
1,129,248,60.3697
1,130,248,60.3697
1,131,248,60.3697
1,132,248,60.3697
1,133,248,60.3697
1,134,248,60.3697
1,135,248,60.3697
1,136,249,60.156
1,137,249,60.156
1,138,249,60.156
1,139,249,60.156
1,140,250,59.9434
1,141,250,59.9434
1,142,250,59.9434
1,143,250,59.9434
1,144,250,59.9434
1,145,250,59.9434
1,146,250,59.9434
1,147,250,59.9434
1,148,251,59.7319
1,149,251,59.7319
1,150,251,59.7319
1,151,251,59.7319
1,152,251,59.7319
1,153,251,59.7319
1,154,251,59.7319
1,155,251,59.7319
1,156,251,59.7319
1,157,251,59.7319
1,158,250,59.9434
1,159,250,59.9434
1,160,250,59.9434
1,161,250,59.9434
1,162,250,59.9434
1,163,250,59.9434
1,164,249,60.156
1,165,249,60.156
1,166,249,60.156
1,167,248,60.3697
1,168,248,60.3697
1,169,247,60.5847
1,170,247,60.5847
1,171,247,60.5847
1,172,247,60.5847
1,173,246,60.8009
1,174,246,60.8009
1,175,245,61.0183
1,176,245,61.0183
1,177,245,61.0183
1,178,246,60.8009
1,179,246,60.8009
1,180,247,60.5847
1,181,247,60.5847
1,182,248,60.3697
1,183,248,60.3697
1,184,249,60.156
1,185,249,60.156
1,186,249,60.156
1,187,249,60.156
1,188,250,59.9434
1,189,250,59.9434
1,190,250,59.9434
1,191,249,60.156
1,192,249,60.156
1,193,249,60.156
1,194,248,60.3697
1,195,248,60.3697
1,196,248,60.3697
1,197,247,60.5847
1,198,247,60.5847
1,199,247,60.5847
1,200,246,60.8009
1,201,246,60.8009
1,202,246,60.8009
1,203,246,60.8009
1,204,246,60.8009
1,205,246,60.8009
1,206,245,61.0183
1,207,245,61.0183
1,208,245,61.0183
1,209,245,61.0183
1,210,245,61.0183
1,211,245,61.0183
1,212,245,61.0183
1,213,245,61.0183
1,214,244,61.2369
1,215,244,61.2369
1,216,243,61.4568
1,217,243,61.4568
1,218,243,61.4568
1,219,242,61.6779
1,220,242,61.6779
1,221,242,61.6779
1,222,242,61.6779
1,223,242,61.6779
1,224,243,61.4568
1,225,243,61.4568
1,226,243,61.4568
1,227,242,61.6779
1,228,242,61.6779
1,229,242,61.6779
1,230,242,61.6779
1,231,242,61.6779
1,232,242,61.6779
1,233,242,61.6779
1,234,242,61.6779
1,235,242,61.6779
1,236,243,61.4568
1,237,244,61.2369
1,238,246,60.8009
1,239,250,59.9434
1,240,251,59.7319
1,241,252,59.5216
1,242,252,59.5216
1,243,253,59.3125
1,244,253,59.3125
1,245,253,59.3125
1,246,253,59.3125
1,247,253,59.3125
1,248,253,59.3125
1,249,253,59.3125
1,250,253,59.3125
1,251,254,59.1045
1,252,258,58.2836
1,253,260,57.8796
1,254,262,57.4799
1,255,263,57.2815
1,256,264,57.0842
1,257,265,56.888
1,258,265,56.888
1,259,266,56.6927
1,260,266,56.6927
1,261,267,56.4984
1,262,267,56.4984
1,263,268,56.3051
1,264,268,56.3051
1,265,269,56.1128
1,266,269,56.1128
1,267,269,56.1128
1,268,269,56.1128
1,269,269,56.1128
1,270,269,56.1128
1,271,268,56.3051
1,272,267,56.4984
1,273,266,56.6927
1,274,266,56.6927
1,275,266,56.6927
1,276,266,56.6927
1,277,266,56.6927
1,278,266,56.6927
1,279,267,56.4984
1,280,267,56.4984
1,281,267,56.4984
1,282,267,56.4984
1,283,267,56.4984
1,284,267,56.4984
1,285,267,56.4984
1,286,268,56.3051
1,287,268,56.3051
1,288,268,56.3051
1,289,268,56.3051
1,290,268,56.3051
1,291,267,56.4984
1,292,267,56.4984
1,293,267,56.4984
1,294,267,56.4984
1,295,267,56.4984
1,296,268,56.3051
1,297,270,55.9214
1,298,271,55.731
1,299,271,55.731
1,300,271,55.731
1,301,271,55.731
1,302,271,55.731
1,303,271,55.731
1,304,271,55.731
1,305,271,55.731
1,306,271,55.731
1,307,271,55.731
1,308,271,55.731
1,309,271,55.731
1,310,271,55.731
1,311,271,55.731
1,312,271,55.731
1,313,271,55.731
1,314,270,55.9214
1,315,270,55.9214
1,316,270,55.9214
1,317,269,56.1128
1,318,269,56.1128
1,319,268,56.3051
1,320,268,56.3051
1,321,268,56.3051
1,322,267,56.4984
1,323,267,56.4984
1,324,267,56.4984
1,325,267,56.4984
1,326,266,56.6927
1,327,266,56.6927
1,328,266,56.6927
1,329,266,56.6927
1,330,266,56.6927
1,331,266,56.6927
1,332,266,56.6927
1,333,266,56.6927
1,334,266,56.6927
1,335,267,56.4984
1,336,268,56.3051
1,337,268,56.3051
1,338,268,56.3051
1,339,268,56.3051
1,340,269,56.1128
1,341,269,56.1128
1,342,269,56.1128
1,343,269,56.1128
1,344,269,56.1128
1,345,269,56.1128
1,346,269,56.1128
1,347,270,55.9214
1,348,270,55.9214
1,349,270,55.9214
1,350,270,55.9214
1,351,270,55.9214
1,352,270,55.9214
1,353,270,55.9214
1,354,270,55.9214
1,355,270,55.9214
1,356,270,55.9214
1,357,270,55.9214
1,358,270,55.9214
1,359,270,55.9214
1,360,270,55.9214
1,361,270,55.9214
1,362,270,55.9214
1,363,270,55.9214
1,364,270,55.9214
1,365,270,55.9214
1,366,270,55.9214
1,367,270,55.9214
1,368,270,55.9214
1,369,270,55.9214
1,370,270,55.9214
1,371,269,56.1128
1,372,269,56.1128
1,373,269,56.1128
1,374,269,56.1128
1,375,268,56.3051
